id,lead,sample,feature
2110982,3,27488,R
2110992,3,27648,R
2111002,3,27807,R
2111012,3,27968,R
2111022,3,28124,R
2111033,3,28284,R
2111043,3,28447,R
2111053,3,28613,R
2111063,3,28780,R
2111074,3,28945,R
2111084,3,29106,R
2111094,3,29266,R
2111104,3,29426,R
2111114,3,29590,R
2111124,3,29753,R
2111134,3,29909,R
2111144,3,30058,R
2111154,3,30209,R
2111164,3,30359,R
2111174,3,30509,R
2111184,3,30658,R
2111194,3,30800,R
2111204,3,30942,R
2111214,3,31090,R
2111224,3,31253,R
2111234,3,31412,R
2111244,3,31570,R
2111254,3,31730,R
2111264,3,31894,R
2111274,3,32059,R
2111285,3,32224,R
2111295,3,32387,R
2111305,3,32550,R
2111315,3,32713,R
2111325,3,32874,R
2111335,3,33034,R
2111345,3,33192,R
2111355,3,33353,R
2111365,3,33513,R
2111375,3,33673,R
2111385,3,33833,R
2111395,3,33996,R
2111405,3,34158,R
2111415,3,34317,R
2111425,3,34471,R
2111435,3,34627,R
2111445,3,34774,R
2111455,3,34923,R
2111465,3,35068,R
2111475,3,35214,R
2111485,3,35362,R
2111495,3,35520,R
2111505,3,35680,R
2111515,3,35840,R
2111525,3,36005,R
2111535,3,36161,R
2111545,3,36313,R
2111555,3,36458,R
2111565,3,36599,R
2111575,3,36742,R
2111585,3,36883,R
2111595,3,37024,R
2111605,3,37167,R
2111615,3,37308,R
2111625,3,37451,R
2111635,3,37597,R
2111645,3,37747,R
2111655,3,37896,R
2111666,3,38048,R
2111676,3,38200,R
2111686,3,38356,R
2111697,3,38513,R
2111707,3,38671,R
2111717,3,38826,R
2111727,3,38974,R
2111737,3,39117,R
2111747,3,39258,R
2111757,3,39398,R
2111767,3,39539,R
2111777,3,39681,R
2111787,3,39826,R
2111795,3,39976,R
2111805,3,40125,R
2111815,3,40277,R
2111825,3,40432,R
2111835,3,40586,R
2111845,3,40735,R
2111855,3,40885,R
2111865,3,41034,R
2111875,3,41182,R
2111885,3,41331,R
2111895,3,41481,R
2111905,3,41630,R
2111915,3,41778,R
2111925,3,41925,R
2111935,3,42071,R
2111945,3,42217,R
2111955,3,42365,R
2111965,3,42517,R
2111975,3,42671,R
2111985,3,42825,R
2111995,3,42976,R
2112005,3,43122,R
2112015,3,43265,R
2112025,3,43407,R
2112035,3,43550,R
2112045,3,43700,R
2112055,3,43860,R
2112065,3,44023,R
2112075,3,44186,R
2112085,3,44348,R
2112095,3,44503,R
2112105,3,44653,R
2112115,3,44804,R
2112126,3,44953,R
2112136,3,45107,R
2112146,3,45259,R
2112156,3,45411,R
2112163,3,45559,R
2112173,3,45707,R
2112183,3,45854,R
2112193,3,45998,R
2112203,3,46139,R
2112213,3,46279,R
2112223,3,46416,R
2112233,3,46551,R
2112243,3,46686,R
2112253,3,46818,R
2112263,3,46956,R
2112273,3,47093,R
2112283,3,47228,R
2112293,3,47370,R
2112303,3,47507,R
2112314,3,47643,R
2112319,3,47912,R
2112329,3,48042,R
2112339,3,48170,R
2112347,3,48295,R
2112354,3,48417,R
2112364,3,48541,R
2112374,3,48662,R
2112384,3,48781,R
2112394,3,48898,R
2112401,3,49014,R
2112411,3,49128,R
2112421,3,49242,R
2112431,3,49354,R
2112441,3,49465,R
2112448,3,49576,R
2112458,3,49687,R
2112465,3,49797,R
2112475,3,49910,R
2112485,3,50026,R
2112495,3,50149,R
2112506,3,50284,R
2112517,3,50428,R
2112527,3,50591,R
2112537,3,50755,R
2112547,3,50935,R
2112557,3,51118,R
2112567,3,51296,R
2112577,3,51462,R
2112587,3,51623,R
2112597,3,51780,R
2112607,3,51937,R
2112617,3,52089,R
2112627,3,52232,R
2112637,3,52379,R
2112647,3,52526,R
2112657,3,52672,R
2112668,3,52816,R
2112678,3,52951,R
2112688,3,53083,R
2112698,3,53217,R
2112708,3,53353,R
2112718,3,53489,R
2112728,3,53625,R
2112738,3,53764,R
2112748,3,53906,R
2112759,3,54055,R
2112769,3,54207,R
2112776,3,54358,R
2112786,3,54506,R
2112796,3,54653,R
2112806,3,54795,R
2112816,3,54939,R
2112826,3,55087,R
2112836,3,55237,R
2112843,3,55397,R
2112854,3,55554,R
2112864,3,55709,R
2112874,3,55865,R
2112884,3,56025,R
2112894,3,56187,R
2112904,3,56342,R
2112914,3,56491,R
2112925,3,56638,R
2112935,3,56783,R
2112945,3,56926,R
2112955,3,57065,R
2112962,3,57207,R
2112973,3,57348,R
2112983,3,57490,R
2112993,3,57635,R
2113003,3,57782,R
2113013,3,57932,R
2113023,3,58086,R
2113034,3,58244,R
2113044,3,58402,R
2113054,3,58559,R
2113064,3,58708,R
2113074,3,58853,R
2113081,3,58999,R
2113092,3,59160,R
2113103,3,59331,R
2113114,3,59499,R
2113121,3,59669,R
2113132,3,59831,R
2113142,3,59980,R
2113153,3,60120,R
2113163,3,60253,R
2113170,3,60382,R
2113177,3,60511,R
2113187,3,60642,R
2113194,3,60805,R
2113204,3,60997,R
2113214,3,61184,R
2113224,3,61374,R
2113235,3,61556,R
2113245,3,61730,R
2113255,3,61894,R
2113265,3,62048,R
2113275,3,62194,R
2113285,3,62334,R
2113295,3,62472,R
2113305,3,62608,R
2113316,3,62745,R
2113326,3,62882,R
2113336,3,63022,R
2113346,3,63167,R
2113356,3,63315,R
2113366,3,63467,R
2113376,3,63621,R
2113386,3,63774,R
2113396,3,63926,R
2113406,3,64074,R
2113416,3,64217,R
2113426,3,64358,R
2113436,3,64498,R
2113446,3,64637,R
2113456,3,64776,R
2113466,3,64915,R
2113473,3,65053,R
2113483,3,65193,R
2113494,3,65333,R
2113504,3,65474,R
2113514,3,65620,R
2113524,3,65766,R
2113534,3,65917,R
2113545,3,66067,R
2113555,3,66217,R
2113565,3,66364,R
2113576,3,66511,R
2113586,3,66656,R
2113597,3,66799,R
2113607,3,66939,R
2113617,3,67073,R
2113628,3,67204,R
2113638,3,67337,R
2113648,3,67476,R
2113656,3,67618,R
2113666,3,67764,R
2113676,3,67914,R
2113686,3,68066,R
2113696,3,68218,R
2113706,3,68373,R
2113716,3,68525,R
2113726,3,68677,R
2113736,3,68827,R
2113746,3,68975,R
2113756,3,69121,R
2113766,3,69265,R
2113777,3,69411,R
2113785,3,69556,R
2113795,3,69699,R
2113805,3,69841,R
2113812,3,69993,R
2113823,3,70150,R
2113831,3,70304,R
2113841,3,70453,R
2113848,3,70598,R
2113858,3,70739,R
2113868,3,70876,R
2113875,3,71011,R
2113882,3,71142,R
2113889,3,71273,R
2113896,3,71409,R
2113906,3,71555,R
2113916,3,71710,R
2113927,3,71872,R
2113937,3,72045,R
2113944,3,72226,R
2113954,3,72406,R
2113964,3,72580,R
2113974,3,72747,R
2113984,3,72910,R
2113989,3,73214,R
2113997,3,73355,R
2114007,3,73495,R
2114017,3,73637,R
2114025,3,73779,R
2114035,3,73925,R
2114045,3,74070,R
2114052,3,74217,R
2114062,3,74365,R
2114072,3,74519,R
2114082,3,74674,R
2114089,3,74828,R
2114099,3,74981,R
2114109,3,75129,R
2114117,3,75278,R
2114127,3,75426,R
2114137,3,75575,R
2114144,3,75722,R
2114155,3,75868,R
2114165,3,76010,R
2114175,3,76151,R
2114185,3,76291,R
2114195,3,76429,R
2114205,3,76568,R
2114215,3,76710,R
2114225,3,76854,R
2114232,3,77003,R
2114242,3,77158,R
2114252,3,77319,R
2114262,3,77478,R
2114272,3,77634,R
2114283,3,77788,R
2114293,3,77934,R
2114303,3,78079,R
2114311,3,78220,R
2114319,3,78359,R
2114327,3,78495,R
2114334,3,78632,R
2114344,3,78769,R
2114354,3,78905,R
2114365,3,79040,R
2114372,3,79174,R
2114382,3,79308,R
2114392,3,79440,R
2114402,3,79574,R
2114412,3,79704,R
2114422,3,79835,R
2114432,3,79970,R
2114442,3,80117,R
2114453,3,80279,R
2114464,3,80440,R
2114471,3,80605,R
2114481,3,80767,R
2114491,3,80926,R
2114501,3,81079,R
2114512,3,81227,R
2114522,3,81371,R
2114533,3,81512,R
2114544,3,81651,R
2114554,3,81791,R
2114564,3,81933,R
2114574,3,82077,R
2114584,3,82214,R
2114594,3,82347,R
2114604,3,82475,R
2114614,3,82599,R
2114624,3,82724,R
2114634,3,82850,R
2114641,3,82981,R
2114651,3,83123,R
2114661,3,83285,R
2114671,3,83456,R
2114681,3,83638,R
2114691,3,83829,R
2114701,3,84021,R
2114711,3,84202,R
2114718,3,84371,R
2114725,3,84532,R
2114735,3,84686,R
2114745,3,84835,R
2114755,3,84979,R
2114765,3,85119,R
2114775,3,85257,R
2114785,3,85394,R
2114795,3,85531,R
2114802,3,85670,R
2114813,3,85811,R
2114823,3,85955,R
2114831,3,86100,R
2114841,3,86245,R
2114851,3,86388,R
2114859,3,86528,R
2114866,3,86667,R
2114877,3,86807,R
2114887,3,86948,R
2114897,3,87090,R
2114904,3,87231,R
2114911,3,87369,R
2114918,3,87505,R
2114925,3,87640,R
2114936,3,87772,R
2114947,3,87904,R
2114954,3,88044,R
2114964,3,88189,R
2114974,3,88338,R
2114982,3,88484,R
2114990,3,88632,R
2115000,3,88779,R
2115007,3,88923,R
2115018,3,89066,R
2115029,3,89204,R
2115039,3,89340,R
2115049,3,89474,R
2115059,3,89610,R
2115070,3,89744,R
2115077,3,89875,R
2115085,3,90007,R
2115096,3,90139,R
2115104,3,90271,R
2115114,3,90401,R
2115124,3,90528,R
2115134,3,90653,R
2115144,3,90778,R
2115154,3,90906,R
2115164,3,91037,R
2115171,3,91171,R
2115181,3,91311,R
2115191,3,91452,R
2115202,3,91596,R
2115212,3,91739,R
2115222,3,91878,R
2115232,3,92015,R
2115243,3,92152,R
2115253,3,92291,R
2115260,3,92429,R
2115270,3,92571,R
2115280,3,92713,R
2115287,3,92850,R
2115297,3,92983,R
2115304,3,93113,R
2115314,3,93239,R
2115324,3,93369,R
2115334,3,93499,R
2115342,3,93636,R
2115349,3,93771,R
2115357,3,93904,R
2115364,3,94034,R
2115374,3,94160,R
2115384,3,94282,R
2115394,3,94403,R
2115404,3,94523,R
2115414,3,94643,R
2115424,3,94765,R
2115434,3,94895,R
2115441,3,95031,R
2115451,3,95172,R
2115458,3,95313,R
2115468,3,95452,R
2115478,3,95591,R
2115489,3,95732,R
2115499,3,95873,R
2115509,3,96012,R
2115519,3,96149,R
2115529,3,96281,R
2115539,3,96409,R
2115549,3,96532,R
2115557,3,96662,R
2115567,3,96803,R
2115577,3,96945,R
2115587,3,97086,R
2115597,3,97226,R
2115604,3,97363,R
2115614,3,97498,R
2115624,3,97633,R
2115634,3,97767,R
2115644,3,97904,R
2115654,3,98042,R
2115664,3,98182,R
2115674,3,98326,R
2115684,3,98468,R
2115694,3,98609,R
2115704,3,98748,R
2115714,3,98885,R
2115724,3,99024,R
2115734,3,99163,R
2115744,3,99303,R
2115754,3,99445,R
2115764,3,99587,R
2115774,3,99729,R
2115784,3,99870,R
2115794,3,100013,R
2115804,3,100156,R
2115814,3,100306,R
2115824,3,100454,R
2115834,3,100612,R
2115844,3,100773,R
2115854,3,100935,R
2115861,3,101093,R
2115871,3,101250,R
2115878,3,101404,R
2115888,3,101554,R
2115898,3,101699,R
2115909,3,101844,R
2115919,3,101988,R
2115929,3,102133,R
2115939,3,102276,R
2115949,3,102426,R
2115959,3,102573,R
2115969,3,102720,R
2115979,3,102867,R
2115990,3,103016,R
2116000,3,103161,R
2116010,3,103311,R
2116021,3,103458,R
2116031,3,103610,R
2116041,3,103768,R
2116048,3,103925,R
2116058,3,104081,R
2116068,3,104234,R
2116078,3,104384,R
2116088,3,104531,R
2116098,3,104680,R
2116108,3,104829,R
2116118,3,104978,R
2116125,3,105126,R
2116135,3,105273,R
2116145,3,105419,R
2116155,3,105563,R
2116165,3,105705,R
2116175,3,105849,R
2116182,3,105994,R
2116189,3,106143,R
2116199,3,106304,R
2116210,3,106466,R
2116220,3,106630,R
2116230,3,106791,R
2116240,3,106946,R
2116250,3,107099,R
2116260,3,107248,R
2116270,3,107398,R
2116280,3,107549,R
2116290,3,107704,R
2116301,3,107862,R
2116311,3,108017,R
2116321,3,108170,R
2116332,3,108316,R
2116342,3,108461,R
2116352,3,108606,R
2116362,3,108754,R
2116372,3,108900,R
2116382,3,109052,R
2116392,3,109206,R
2116402,3,109359,R
2116412,3,109514,R
2116419,3,109666,R
2116429,3,109815,R
2116440,3,109964,R
2116447,3,110110,R
2116457,3,110257,R
2116467,3,110403,R
2116477,3,110546,R
2116487,3,110689,R
2116497,3,110838,R
2116507,3,110987,R
2116517,3,111143,R
2116527,3,111306,R
2116538,3,111464,R
2116548,3,111619,R
2116559,3,111768,R
2116569,3,111912,R
2116579,3,112049,R
2116589,3,112182,R
2116599,3,112315,R
2116609,3,112450,R
2116620,3,112588,R
2116630,3,112728,R
2116640,3,112871,R
2116650,3,113013,R
2116660,3,113154,R
2116670,3,113297,R
2116680,3,113441,R
2116687,3,113587,R
2116697,3,113731,R
2116707,3,113874,R
2116717,3,114020,R
2116727,3,114167,R
2116734,3,114317,R
2116744,3,114469,R
2116754,3,114620,R
2116764,3,114772,R
2116774,3,114927,R
2116784,3,115081,R
2116794,3,115234,R
2116804,3,115385,R
2116814,3,115537,R
2116824,3,115683,R
2116834,3,115834,R
2116844,3,115979,R
2116854,3,116123,R
2116862,3,116260,R
2116872,3,116398,R
2116879,3,116531,R
2116886,3,116666,R
2116894,3,116800,R
2116905,3,116936,R
2116915,3,117069,R
2116925,3,117210,R
2116935,3,117350,R
2116945,3,117491,R
2116955,3,117627,R
2116965,3,117761,R
2116975,3,117894,R
2116985,3,118029,R
2116996,3,118163,R
2117006,3,118295,R
2117016,3,118427,R
2117026,3,118557,R
2117036,3,118691,R
2117046,3,118828,R
2117056,3,118962,R
2117066,3,119101,R
2117076,3,119242,R
2117086,3,119383,R
2117096,3,119527,R
2117106,3,119671,R
2117117,3,119816,R
2117127,3,119955,R
2117137,3,120094,R
2117147,3,120230,R
2117157,3,120374,R
2117164,3,120523,R
2117171,3,120686,R
2117182,3,120856,R
2117193,3,121024,R
2117204,3,121192,R
2117214,3,121349,R
2117221,3,121498,R
2117231,3,121645,R
2117241,3,121784,R
2117251,3,121922,R
2117261,3,122066,R
2117271,3,122221,R
2117281,3,122386,R
2117291,3,122543,R
2117301,3,122697,R
2117311,3,122845,R
2117321,3,122984,R
2117331,3,123122,R
2117341,3,123261,R
2117351,3,123403,R
2117361,3,123542,R
2117371,3,123682,R
2117382,3,123823,R
2117392,3,123965,R
2117402,3,124111,R
2117412,3,124255,R
2117423,3,124404,R
2117433,3,124556,R
2117443,3,124716,R
2117453,3,124873,R
2117460,3,125025,R
2117471,3,125176,R
2117481,3,125330,R
2117491,3,125484,R
2117502,3,125648,R
2117512,3,125811,R
2117522,3,125977,R
2117532,3,126135,R
2117542,3,126284,R
2117552,3,126431,R
2117562,3,126573,R
2117572,3,126714,R
2117582,3,126854,R
2117592,3,126993,R
2117602,3,127133,R
2117612,3,127269,R
2117622,3,127405,R
2117632,3,127538,R
2117642,3,127675,R
2117652,3,127817,R
2117662,3,127966,R
2117672,3,128117,R
2117682,3,128260,R
2117693,3,128402,R
2117703,3,128539,R
2117713,3,128673,R
2117723,3,128807,R
2117733,3,128941,R
2117743,3,129073,R
2117753,3,129204,R
2117763,3,129332,R
2117773,3,129458,R
2117783,3,129586,R
2117793,3,129717,R
2117803,3,129866,R
2117813,3,130031,R
2117823,3,130199,R
2117834,3,130368,R
2117844,3,130533,R
2117855,3,130692,R
2117865,3,130842,R
2117875,3,130986,R
2117885,3,131127,R
2117895,3,131264,R
2117905,3,131399,R
2117915,3,131532,R
2117925,3,131663,R
2117935,3,131795,R
2117945,3,131924,R
2117952,3,132065,R
2117962,3,132219,R
2117972,3,132379,R
2117982,3,132554,R
2117989,3,132730,R
2117999,3,132902,R
2118009,3,133065,R
2118019,3,133225,R
2118029,3,133379,R
2118039,3,133524,R
2118050,3,133664,R
2118060,3,133799,R
2118070,3,133931,R
2118080,3,134064,R
2118090,3,134199,R
2118100,3,134336,R
2118111,3,134488,R
2118121,3,134656,R
2118131,3,134832,R
2118141,3,135006,R
2118149,3,135183,R
2118159,3,135357,R
2118169,3,135526,R
2118179,3,135689,R
2118189,3,135841,R
2118200,3,135992,R
2118210,3,136138,R
2118220,3,136285,R
2118231,3,136432,R
2118241,3,136581,R
2118252,3,136735,R
2118262,3,136886,R
2118272,3,137029,R
2118282,3,137172,R
2118292,3,137317,R
2118302,3,137461,R
2118312,3,137604,R
2118322,3,137746,R
2118332,3,137896,R
2118342,3,138056,R
2118353,3,138220,R
2118363,3,138382,R
2118373,3,138539,R
2118383,3,138695,R
2118394,3,138856,R
2118405,3,139020,R
2118415,3,139183,R
2118425,3,139340,R
2118435,3,139489,R
2118446,3,139632,R
2118456,3,139775,R
2118466,3,139922,R
2118477,3,140076,R
2118487,3,140239,R
2118498,3,140400,R
2118508,3,140559,R
2118518,3,140714,R
2118529,3,140871,R
2118539,3,141021,R
2118549,3,141167,R
2118559,3,141310,R
2118569,3,141454,R
2118579,3,141602,R
2118590,3,141756,R
2118601,3,141912,R
2118612,3,142064,R
2118622,3,142222,R
2118632,3,142377,R
2118643,3,142532,R
2118653,3,142686,R
2118663,3,142838,R
2118673,3,142990,R
2118683,3,143145,R
2118693,3,143304,R
2118703,3,143467,R
2118713,3,143626,R
2118724,3,143783,R
2118734,3,143935,R
2118744,3,144079,R
2118754,3,144225,R
2118765,3,144365,R
2118775,3,144509,R
2118786,3,144648,R
2118796,3,144790,R
2118806,3,144935,R
2118816,3,145085,R
2118826,3,145239,R
2118836,3,145395,R
2118846,3,145544,R
2118857,3,145684,R
2118867,3,145821,R
2118877,3,145962,R
2118887,3,146107,R
2118897,3,146277,R
2118907,3,146445,R
2118917,3,146610,R
2118927,3,146770,R
2118937,3,146925,R
2118947,3,147077,R
2118958,3,147224,R
2118969,3,147364,R
2118979,3,147502,R
2118990,3,147640,R
2119001,3,147778,R
2119011,3,147919,R
2119022,3,148064,R
2119032,3,148215,R
2119042,3,148367,R
2119052,3,148518,R
2119063,3,148669,R
2119073,3,148822,R
2119083,3,148973,R
2119093,3,149121,R
2119103,3,149263,R
2119113,3,149402,R
2119123,3,149543,R
2119133,3,149682,R
2119143,3,149824,R
2119153,3,149967,R
2119164,3,150108,R
2119174,3,150248,R
2119184,3,150388,R
2119194,3,150531,R
2119201,3,150676,R
2119211,3,150820,R
2119221,3,150963,R
2119229,3,151100,R
2119239,3,151237,R
2119250,3,151372,R
2119260,3,151507,R
2119270,3,151640,R
2119280,3,151772,R
2119290,3,151904,R
2119300,3,152037,R
2119310,3,152172,R
2119320,3,152305,R
2119330,3,152434,R
2119341,3,152567,R
2119352,3,152699,R
2119362,3,152840,R
2119372,3,152991,R
2119382,3,153147,R
2119392,3,153294,R
2119402,3,153438,R
2119412,3,153577,R
2119422,3,153714,R
2119432,3,153853,R
2119443,3,153995,R
2119453,3,154142,R
2119463,3,154291,R
2119474,3,154444,R
2119484,3,154593,R
2119494,3,154736,R
2119504,3,154881,R
2119514,3,155019,R
2119524,3,155157,R
2119534,3,155301,R
2119544,3,155449,R
2119555,3,155600,R
2119565,3,155749,R
2119575,3,155893,R
2119585,3,156032,R
2119595,3,156173,R
2119605,3,156310,R
2119615,3,156453,R
2119625,3,156604,R
2119635,3,156757,R
2119645,3,156910,R
2119655,3,157060,R
2119665,3,157210,R
2119675,3,157357,R
2119685,3,157506,R
2119695,3,157650,R
2119705,3,157790,R
2119716,3,157932,R
2119726,3,158071,R
2119736,3,158213,R
2119746,3,158357,R
2119756,3,158505,R
2119767,3,158650,R
2119777,3,158794,R
2119787,3,158939,R
2119798,3,159083,R
2119808,3,159230,R
2119818,3,159378,R
2119828,3,159526,R
2119835,3,159672,R
2119846,3,159815,R
2119856,3,159958,R
2119866,3,160097,R
2119876,3,160232,R
2119886,3,160368,R
2119897,3,160499,R
2119907,3,160631,R
2119917,3,160765,R
2119927,3,160900,R
2119937,3,161034,R
2119947,3,161169,R
2119957,3,161312,R
2119967,3,161458,R
2119977,3,161604,R
2119988,3,161748,R
2119998,3,161886,R
2120008,3,162020,R
2120019,3,162150,R
2120027,3,162276,R
2120037,3,162401,R
2120047,3,162522,R
2120057,3,162643,R
2120067,3,162766,R
2120077,3,162899,R
2120088,3,163044,R
2120098,3,163203,R
2120108,3,163373,R
2120118,3,163551,R
2120125,3,163731,R
2120135,3,163895,R
2120145,3,164050,R
2120155,3,164197,R
2120165,3,164338,R
2120176,3,164476,R
2120183,3,164610,R
2120194,3,164744,R
2120204,3,164879,R
2120214,3,165018,R
2120224,3,165162,R
2120234,3,165303,R
2120244,3,165440,R
2120254,3,165576,R
2120264,3,165717,R
2120274,3,165861,R
2120282,3,166004,R
2120292,3,166142,R
2120303,3,166281,R
2120314,3,166416,R
2120325,3,166547,R
2120335,3,166675,R
2120343,3,166804,R
2120354,3,166931,R
2120364,3,167055,R
2120374,3,167184,R
2120385,3,167319,R
2120395,3,167456,R
2120402,3,167588,R
2120412,3,167717,R
2120423,3,167847,R
2120433,3,167977,R
2120443,3,168108,R
2120453,3,168241,R
2120463,3,168372,R
2120470,3,168502,R
2120480,3,168636,R
2120487,3,168771,R
2120494,3,168904,R
2120504,3,169033,R
2120514,3,169160,R
2120521,3,169285,R
2120531,3,169408,R
2120541,3,169535,R
2120551,3,169657,R
2120559,3,169779,R
2120569,3,169901,R
2120579,3,170026,R
2120589,3,170153,R
2120599,3,170283,R
2120609,3,170416,R
2120619,3,170550,R
2120629,3,170683,R
2120639,3,170815,R
2120649,3,170945,R
2120660,3,171076,R
2120671,3,171206,R
2120681,3,171335,R
2120691,3,171469,R
2120701,3,171602,R
2120711,3,171733,R
2120718,3,171875,R
2120728,3,172026,R
2120738,3,172177,R
2120748,3,172330,R
2120758,3,172475,R
2120765,3,172617,R
2120775,3,172755,R
2120785,3,172889,R
2120792,3,173021,R
2120802,3,173151,R
2120812,3,173286,R
2120822,3,173420,R
2120832,3,173565,R
2120839,3,173721,R
2120849,3,173885,R
2120859,3,174034,R
2120870,3,174184,R
2120880,3,174326,R
2120890,3,174463,R
2120898,3,174599,R
2120908,3,174737,R
2120918,3,174877,R
2120928,3,175016,R
2120938,3,175161,R
2120948,3,175303,R
2120958,3,175444,R
2120968,3,175584,R
2120978,3,175725,R
2120988,3,175863,R
2120998,3,176002,R
2121008,3,176139,R
2121018,3,176274,R
2121028,3,176406,R
2121035,3,176537,R
2121045,3,176665,R
2121055,3,176795,R
2121065,3,176931,R
2121075,3,177078,R
2121085,3,177226,R
2121096,3,177388,R
2121107,3,177548,R
2121114,3,177705,R
2121121,3,177857,R
2121132,3,178000,R
2121142,3,178147,R
2121153,3,178284,R
2121164,3,178420,R
2121174,3,178555,R
2121184,3,178690,R
2121194,3,178821,R
2121204,3,178950,R
2121212,3,179080,R
2121222,3,179215,R
2121232,3,179353,R
2121242,3,179495,R
2121252,3,179635,R
2121262,3,179778,R
2121273,3,179919,R
2121283,3,180063,R
2121293,3,180205,R
2121304,3,180344,R
2121314,3,180480,R
2121322,3,180616,R
2121332,3,180753,R
2121342,3,180897,R
2121352,3,181050,R
2121362,3,181209,R
2121372,3,181362,R
2121382,3,181510,R
2121392,3,181656,R
2121402,3,181799,R
2121412,3,181942,R
2121422,3,182085,R
2121432,3,182223,R
2121442,3,182360,R
2121449,3,182498,R
2121459,3,182641,R
2121469,3,182809,R
2121479,3,182971,R
2121486,3,183145,R
2121496,3,183317,R
2121506,3,183479,R
2121516,3,183639,R
2121526,3,183791,R
2121536,3,183931,R
2121546,3,184073,R
2121554,3,184208,R
2121561,3,184340,R
2121567,3,184668,R
2121572,3,184727,R
2121582,3,184855,R
2121592,3,184984,R
2121602,3,185114,R
2121612,3,185243,R
2121622,3,185372,R
2121632,3,185501,R
2121639,3,185627,R
2121649,3,185754,R
2121659,3,185882,R
2121669,3,186010,R
2121679,3,186143,R
2121689,3,186290,R
2121700,3,186460,R
2121711,3,186650,R
2121722,3,186840,R
2121732,3,187024,R
2121743,3,187203,R
2121750,3,187359,R
2121760,3,187514,R
2121770,3,187655,R
2121780,3,187792,R
