time, HR per minute
8:36:34.95507812500000000000 ,48
8:36:35.78515625000000000000 ,49
8:36:36.63476562500000000000 ,51
8:36:37.48046875000000000000 ,50
8:36:38.28906250000000000000 ,48
8:36:39.09570312500000000000 ,48
8:36:39.87500000000000000000 ,46
8:36:40.63476562500000000000 ,45
8:36:41.39062500000000000000 ,45
8:36:42.12500000000000000000 ,44
8:36:42.87500000000000000000 ,45
8:36:43.65039062500000000000 ,46
8:36:44.42578125000000000000 ,46
8:36:45.21093750000000000000 ,47
8:36:46.01562500000000000000 ,48
8:36:46.87500000000000000000 ,51
8:36:47.77929687500000000000 ,54
8:36:48.69921875000000000000 ,55
8:36:49.55468750000000000000 ,51
8:36:50.33984375000000000000 ,47
8:36:51.08984375000000000000 ,45
8:36:51.83593750000000000000 ,44
8:36:52.59570312500000000000 ,45
8:36:53.37500000000000000000 ,46
8:36:54.18945312500000000000 ,48
8:36:55.01562500000000000000 ,49
8:36:55.84570312500000000000 ,49
8:36:56.66406250000000000000 ,49
8:36:57.46484375000000000000 ,48
8:36:58.24414062500000000000 ,46
8:36:59.01562500000000000000 ,46
8:36:59.76953125000000000000 ,45
8:37:0.53515625000000000000 ,45
8:37:1.32421875000000000000 ,47
8:37:2.14062500000000000000 ,48
8:37:2.98046875000000000000 ,50
8:37:3.83007812500000000000 ,51
8:37:4.71484375000000000000 ,53
8:37:5.60546875000000000000 ,53
8:37:6.46484375000000000000 ,51
8:37:7.32421875000000000000 ,51
8:37:8.17968750000000000000 ,51
8:37:9.02539062500000000000 ,50
8:37:9.85546875000000000000 ,49
8:37:10.66015625000000000000 ,48
8:37:11.45507812500000000000 ,47
8:37:12.25000000000000000000 ,47
8:37:13.05468750000000000000 ,48
8:37:13.84570312500000000000 ,47
8:37:14.65429687500000000000 ,48
8:37:15.46093750000000000000 ,48
8:37:16.31445312500000000000 ,51
8:37:17.12500000000000000000 ,48
8:37:17.93945312500000000000 ,48
8:37:18.73437500000000000000 ,47
8:37:19.51953125000000000000 ,47
8:37:20.26562500000000000000 ,44
8:37:21.00000000000000000000 ,44
8:37:21.74414062500000000000 ,44
8:37:22.50000000000000000000 ,45
8:37:23.25976562500000000000 ,45
8:37:24.00976562500000000000 ,45
8:37:24.77539062500000000000 ,45
8:37:25.54492187500000000000 ,46
8:37:26.34960937500000000000 ,48
8:37:27.15039062500000000000 ,48
8:37:27.92968750000000000000 ,46
8:37:28.71484375000000000000 ,47
8:37:29.50000000000000000000 ,47
8:37:30.30078125000000000000 ,48
8:37:31.08984375000000000000 ,47
8:37:31.89453125000000000000 ,48
8:37:32.71093750000000000000 ,48
8:37:33.53906250000000000000 ,49
8:37:34.35937500000000000000 ,49
8:37:35.16406250000000000000 ,48
8:37:36.00585937500000000000 ,50
8:37:36.88085937500000000000 ,52
8:37:37.75976562500000000000 ,52
8:37:38.60937500000000000000 ,51
8:37:39.48046875000000000000 ,52
8:37:40.36523437500000000000 ,53
8:37:41.25585937500000000000 ,53
8:37:42.10546875000000000000 ,51
8:37:42.96093750000000000000 ,51
8:37:43.81445312500000000000 ,51
8:37:44.66015625000000000000 ,50
8:37:45.46093750000000000000 ,48
8:37:46.25976562500000000000 ,48
8:37:47.06445312500000000000 ,48
8:37:47.89453125000000000000 ,49
8:37:48.73046875000000000000 ,50
8:37:49.58007812500000000000 ,51
8:37:50.44531250000000000000 ,51
8:37:51.31445312500000000000 ,52
8:37:52.16992187500000000000 ,51
8:37:53.00000000000000000000 ,49
8:37:53.85546875000000000000 ,51
8:37:54.70507812500000000000 ,51
8:37:55.55468750000000000000 ,51
8:37:56.36523437500000000000 ,48
8:37:57.17968750000000000000 ,48
8:37:57.97070312500000000000 ,47
8:37:58.75000000000000000000 ,46
8:37:59.50000000000000000000 ,45
8:38:0.27929687500000000000 ,46
8:38:1.10937500000000000000 ,49
8:38:2.02929687500000000000 ,55
8:38:2.94921875000000000000 ,55
8:38:3.90039062500000000000 ,57
8:38:4.83593750000000000000 ,56
8:38:5.72460937500000000000 ,53
8:38:6.58007812500000000000 ,51
8:38:7.41015625000000000000 ,49
8:38:8.23437500000000000000 ,49
8:38:9.00000000000000000000 ,45
8:38:9.76562500000000000000 ,45
8:38:10.53906250000000000000 ,46
8:38:11.36914062500000000000 ,49
8:38:12.23437500000000000000 ,51
8:38:13.08007812500000000000 ,50
8:38:13.89453125000000000000 ,48
8:38:14.70507812500000000000 ,48
8:38:15.46484375000000000000 ,45
8:38:16.21484375000000000000 ,45
8:38:16.93945312500000000000 ,43
8:38:17.64062500000000000000 ,42
8:38:18.34570312500000000000 ,42
8:38:19.02929687500000000000 ,41
8:38:19.69921875000000000000 ,40
8:38:20.36523437500000000000 ,39
8:38:21.05078125000000000000 ,41
8:38:21.74023437500000000000 ,41
8:38:22.47070312500000000000 ,43
8:38:23.22460937500000000000 ,45
8:38:24.03906250000000000000 ,48
8:38:24.85546875000000000000 ,48
8:38:25.68554687500000000000 ,49
8:38:26.50000000000000000000 ,48
8:38:27.28515625000000000000 ,47
8:38:28.05468750000000000000 ,46
8:38:28.81054687500000000000 ,45
8:38:29.58593750000000000000 ,46
8:38:30.40429687500000000000 ,49
8:38:31.28906250000000000000 ,53
8:38:32.15429687500000000000 ,51
8:38:33.07031250000000000000 ,54
8:38:34.03515625000000000000 ,57
8:38:35.00585937500000000000 ,58
8:38:35.94921875000000000000 ,56
8:38:36.85546875000000000000 ,54
8:38:37.73437500000000000000 ,52
8:38:38.60546875000000000000 ,52
8:38:39.42578125000000000000 ,49
8:38:40.23437500000000000000 ,48
8:38:41.03906250000000000000 ,48
8:38:41.84570312500000000000 ,48
8:38:42.61914062500000000000 ,46
8:38:43.41406250000000000000 ,47
8:38:44.21093750000000000000 ,47
8:38:45.07031250000000000000 ,51
8:38:45.94531250000000000000 ,52
8:38:46.82031250000000000000 ,52
8:38:47.65039062500000000000 ,49
8:38:48.46093750000000000000 ,48
8:38:49.25976562500000000000 ,48
8:38:50.05468750000000000000 ,47
8:38:50.86523437500000000000 ,48
8:38:51.65429687500000000000 ,47
8:38:52.47070312500000000000 ,48
8:38:53.25585937500000000000 ,47
8:38:54.05078125000000000000 ,47
8:38:54.83007812500000000000 ,46
8:38:55.66406250000000000000 ,50
8:38:56.52929687500000000000 ,51
8:38:57.38085937500000000000 ,51
8:38:58.22070312500000000000 ,50
8:38:59.00585937500000000000 ,47
8:38:59.75976562500000000000 ,45
8:39:0.49023437500000000000 ,43
8:39:1.21484375000000000000 ,43
8:39:1.95507812500000000000 ,44
8:39:2.69921875000000000000 ,44
8:39:3.42578125000000000000 ,43
8:39:4.14453125000000000000 ,43
8:39:4.86914062500000000000 ,43
8:39:5.60546875000000000000 ,44
8:39:6.39453125000000000000 ,47
8:39:7.22460937500000000000 ,49
8:39:8.04492187500000000000 ,49
8:39:8.88085937500000000000 ,50
8:39:9.71093750000000000000 ,49
8:39:10.53515625000000000000 ,49
8:39:11.33984375000000000000 ,48
8:39:12.13085937500000000000 ,47
8:39:12.91015625000000000000 ,46
8:39:13.69531250000000000000 ,47
8:39:14.47460937500000000000 ,46
8:39:15.24414062500000000000 ,46
8:39:16.01562500000000000000 ,46
8:39:16.80078125000000000000 ,47
8:39:17.60546875000000000000 ,48
8:39:18.41992187500000000000 ,48
8:39:19.22070312500000000000 ,48
8:39:20.02539062500000000000 ,48
8:39:20.81445312500000000000 ,47
8:39:21.59960937500000000000 ,47
8:39:22.35937500000000000000 ,45
8:39:23.10546875000000000000 ,44
8:39:23.85546875000000000000 ,45
8:39:24.61523437500000000000 ,45
8:39:25.40429687500000000000 ,47
8:39:26.18554687500000000000 ,46
8:39:26.96484375000000000000 ,46
8:39:27.75000000000000000000 ,47
8:39:28.55468750000000000000 ,48
8:39:29.34960937500000000000 ,47
8:39:30.11914062500000000000 ,46
8:39:30.88085937500000000000 ,45
8:39:31.63476562500000000000 ,45
8:39:32.41406250000000000000 ,46
8:39:33.17968750000000000000 ,45
8:39:33.94531250000000000000 ,45
8:39:34.73046875000000000000 ,47
8:39:35.51562500000000000000 ,47
8:39:36.29492187500000000000 ,46
8:39:37.05468750000000000000 ,45
8:39:37.82421875000000000000 ,46
8:39:38.58593750000000000000 ,45
8:39:39.35937500000000000000 ,46
8:39:40.13476562500000000000 ,46
8:39:40.89062500000000000000 ,45
8:39:41.65429687500000000000 ,45
8:39:42.42968750000000000000 ,46
8:39:43.22460937500000000000 ,47
8:39:44.00585937500000000000 ,46
8:39:44.78906250000000000000 ,47
8:39:45.56445312500000000000 ,46
8:39:46.35937500000000000000 ,47
8:39:47.12500000000000000000 ,45
8:39:47.89062500000000000000 ,45
8:39:48.65039062500000000000 ,45
8:39:49.41992187500000000000 ,46
8:39:50.17578125000000000000 ,45
8:39:50.91015625000000000000 ,44
8:39:51.65429687500000000000 ,44
8:39:52.39453125000000000000 ,44
8:39:53.14453125000000000000 ,45
8:39:53.91015625000000000000 ,45
8:39:54.67578125000000000000 ,45
8:39:55.46093750000000000000 ,47
8:39:56.26562500000000000000 ,48
8:39:57.07031250000000000000 ,48
8:39:57.85546875000000000000 ,47
8:39:58.65039062500000000000 ,47
8:39:59.42968750000000000000 ,46
8:40:0.20507812500000000000 ,46
8:40:0.94921875000000000000 ,44
8:40:1.69531250000000000000 ,44
8:40:2.42578125000000000000 ,43
8:40:3.16406250000000000000 ,44
8:40:3.90429687500000000000 ,44
8:40:4.64453125000000000000 ,44
8:40:5.40039062500000000000 ,45
8:40:6.17578125000000000000 ,46
8:40:6.97460937500000000000 ,48
8:40:7.78515625000000000000 ,48
8:40:8.61523437500000000000 ,49
8:40:9.44921875000000000000 ,50
8:40:10.30078125000000000000 ,51
8:40:11.10546875000000000000 ,48
8:40:11.91015625000000000000 ,48
8:40:12.70507812500000000000 ,47
8:40:13.52539062500000000000 ,49
8:40:14.35546875000000000000 ,49
8:40:15.17968750000000000000 ,49
8:40:16.01953125000000000000 ,50
8:40:16.86914062500000000000 ,51
8:40:17.73437500000000000000 ,51
8:40:18.58984375000000000000 ,51
8:40:19.41992187500000000000 ,49
8:40:20.25000000000000000000 ,49
8:40:21.10937500000000000000 ,51
8:40:21.97070312500000000000 ,51
8:40:22.79492187500000000000 ,49
8:40:23.61914062500000000000 ,49
8:40:24.43945312500000000000 ,49
8:40:25.25000000000000000000 ,48
8:40:26.03906250000000000000 ,47
8:40:26.83593750000000000000 ,47
8:40:27.65039062500000000000 ,48
8:40:28.48437500000000000000 ,50
8:40:29.33007812500000000000 ,50
8:40:30.13476562500000000000 ,48
8:40:30.93554687500000000000 ,48
8:40:31.71484375000000000000 ,46
8:40:32.49023437500000000000 ,46
8:40:33.22460937500000000000 ,44
8:40:33.94531250000000000000 ,43
8:40:34.68554687500000000000 ,44
8:40:35.45507812500000000000 ,46
8:40:36.28515625000000000000 ,49
8:40:37.10937500000000000000 ,49
8:40:37.91992187500000000000 ,48
8:40:38.70507812500000000000 ,47
8:40:39.44921875000000000000 ,44
8:40:40.16406250000000000000 ,42
8:40:40.87500000000000000000 ,42
8:40:41.57421875000000000000 ,42
8:40:42.27539062500000000000 ,42
8:40:42.99023437500000000000 ,42
8:40:43.75585937500000000000 ,45
8:40:44.58007812500000000000 ,49
8:40:45.41406250000000000000 ,50
8:40:46.25585937500000000000 ,50
8:40:47.10937500000000000000 ,51
8:40:47.99414062500000000000 ,53
8:40:48.88476562500000000000 ,53
8:40:49.73046875000000000000 ,50
8:40:50.58593750000000000000 ,51
8:40:51.44531250000000000000 ,51
8:40:52.31445312500000000000 ,52
8:40:53.15039062500000000000 ,50
8:40:53.98437500000000000000 ,50
8:40:54.78906250000000000000 ,48
8:40:55.62500000000000000000 ,50
8:40:56.46093750000000000000 ,50
8:40:57.26562500000000000000 ,48
8:40:58.09570312500000000000 ,49
8:40:58.94531250000000000000 ,51
8:40:59.80468750000000000000 ,51
8:41:0.63476562500000000000 ,49
8:41:1.47460937500000000000 ,50
8:41:2.30468750000000000000 ,49
8:41:3.13085937500000000000 ,49
8:41:3.92968750000000000000 ,48
8:41:4.71484375000000000000 ,47
8:41:5.51562500000000000000 ,48
8:41:6.32031250000000000000 ,48
8:41:7.13476562500000000000 ,48
8:41:7.92578125000000000000 ,47
8:41:8.73046875000000000000 ,48
8:41:9.55078125000000000000 ,49
8:41:10.38476562500000000000 ,50
8:41:11.19531250000000000000 ,48
8:41:12.00976562500000000000 ,48
8:41:12.84960937500000000000 ,50
8:41:13.71093750000000000000 ,51
8:41:14.56054687500000000000 ,51
8:41:15.39062500000000000000 ,49
8:41:16.25000000000000000000 ,51
8:41:17.10546875000000000000 ,51
8:41:17.92578125000000000000 ,49
8:41:18.71093750000000000000 ,47
8:41:19.49023437500000000000 ,46
8:41:20.27539062500000000000 ,47
8:41:21.09960937500000000000 ,49
8:41:21.91992187500000000000 ,49
8:41:22.72460937500000000000 ,48
8:41:23.57031250000000000000 ,50
8:41:24.43554687500000000000 ,51
8:41:25.30468750000000000000 ,52
8:41:26.13476562500000000000 ,49
8:41:26.96484375000000000000 ,49
8:41:27.79492187500000000000 ,49
8:41:28.58984375000000000000 ,47
8:41:29.34960937500000000000 ,45
8:41:30.10937500000000000000 ,45
8:41:30.85546875000000000000 ,44
8:41:31.62500000000000000000 ,46
8:41:32.38085937500000000000 ,45
8:41:33.16406250000000000000 ,47
8:41:33.98437500000000000000 ,49
8:41:34.85546875000000000000 ,52
8:41:35.69921875000000000000 ,50
8:41:36.52929687500000000000 ,49
8:41:37.35546875000000000000 ,49
8:41:38.16992187500000000000 ,48
8:41:38.93554687500000000000 ,45
8:41:39.69921875000000000000 ,45
8:41:40.44921875000000000000 ,45
8:41:41.23437500000000000000 ,47
8:41:42.02929687500000000000 ,47
8:41:42.82031250000000000000 ,47
8:41:43.65039062500000000000 ,49
8:41:44.52539062500000000000 ,52
8:41:45.42968750000000000000 ,54
8:41:46.31445312500000000000 ,53
8:41:47.22070312500000000000 ,54
8:41:48.12500000000000000000 ,54
8:41:49.00585937500000000000 ,52
8:41:49.81445312500000000000 ,48
8:41:50.63085937500000000000 ,48
8:41:51.43945312500000000000 ,48
8:41:52.27539062500000000000 ,50
8:41:53.10546875000000000000 ,49
8:41:53.91992187500000000000 ,48
8:41:54.75000000000000000000 ,49
8:41:55.59960937500000000000 ,51
8:41:56.44921875000000000000 ,51
8:41:57.29492187500000000000 ,50
8:41:58.16406250000000000000 ,52
8:41:59.03906250000000000000 ,52
8:41:59.92578125000000000000 ,53
8:42:0.75976562500000000000 ,50
8:42:1.58984375000000000000 ,49
8:42:2.44921875000000000000 ,51
8:42:3.38476562500000000000 ,56
8:42:4.31445312500000000000 ,55
8:42:5.25000000000000000000 ,56
8:42:6.15429687500000000000 ,54
8:42:6.97070312500000000000 ,48
8:42:7.77539062500000000000 ,48
8:42:8.57031250000000000000 ,47
8:42:9.33007812500000000000 ,45
8:42:10.07421875000000000000 ,44
8:42:10.80078125000000000000 ,43
8:42:11.51953125000000000000 ,43
8:42:12.25976562500000000000 ,44
8:42:13.00000000000000000000 ,44
8:42:13.78515625000000000000 ,47
8:42:14.58984375000000000000 ,48
8:42:15.44531250000000000000 ,51
8:42:16.30078125000000000000 ,51
8:42:17.17968750000000000000 ,52
8:42:18.10937500000000000000 ,55
8:42:19.03906250000000000000 ,55
8:42:19.93945312500000000000 ,54
8:42:20.79492187500000000000 ,51
8:42:21.60546875000000000000 ,48
8:42:22.41406250000000000000 ,48
8:42:23.21484375000000000000 ,48
8:42:24.03906250000000000000 ,49
8:42:24.86914062500000000000 ,49
8:42:25.74414062500000000000 ,52
8:42:26.62500000000000000000 ,52
8:42:27.50976562500000000000 ,53
8:42:28.41015625000000000000 ,54
8:42:29.33593750000000000000 ,55
8:42:30.22460937500000000000 ,53
8:42:31.07421875000000000000 ,51
8:42:31.88476562500000000000 ,48
8:42:32.66015625000000000000 ,46
8:42:33.39453125000000000000 ,44
8:42:34.12500000000000000000 ,43
8:42:34.85937500000000000000 ,44
8:42:35.62500000000000000000 ,45
8:42:36.55078125000000000000 ,55
8:42:37.46093750000000000000 ,54
8:42:38.35937500000000000000 ,54
8:42:39.27929687500000000000 ,55
8:42:40.21484375000000000000 ,56
8:42:41.09570312500000000000 ,52
8:42:41.91992187500000000000 ,49
8:42:42.73046875000000000000 ,48
8:42:43.52929687500000000000 ,48
8:42:44.33984375000000000000 ,48
8:42:45.13476562500000000000 ,47
8:42:45.94531250000000000000 ,48
8:42:46.75585937500000000000 ,48
8:42:47.57031250000000000000 ,48
8:42:48.37500000000000000000 ,48
8:42:49.21093750000000000000 ,50
8:42:50.06054687500000000000 ,51
8:42:50.94531250000000000000 ,53
8:42:51.77539062500000000000 ,49
8:42:52.61914062500000000000 ,50
8:42:53.44921875000000000000 ,49
8:42:54.30078125000000000000 ,51
8:42:55.11914062500000000000 ,49
8:42:55.91992187500000000000 ,48
8:42:56.71484375000000000000 ,47
8:42:57.50976562500000000000 ,47
8:42:58.35937500000000000000 ,51
8:42:59.18945312500000000000 ,49
8:42:59.99023437500000000000 ,48
8:43:0.80468750000000000000 ,48
8:43:1.61914062500000000000 ,48
8:43:2.43554687500000000000 ,48
8:43:3.22460937500000000000 ,47
8:43:4.00000000000000000000 ,46
8:43:4.76953125000000000000 ,46
8:43:5.52929687500000000000 ,45
8:43:6.28906250000000000000 ,45
8:43:7.06054687500000000000 ,46
8:43:7.83007812500000000000 ,46
8:43:8.62500000000000000000 ,47
8:43:9.42968750000000000000 ,48
8:43:10.25000000000000000000 ,49
8:43:11.05468750000000000000 ,48
8:43:11.83984375000000000000 ,47
8:43:12.58984375000000000000 ,45
8:43:13.34960937500000000000 ,45
8:43:14.10937500000000000000 ,45
8:43:14.89453125000000000000 ,47
8:43:15.70507812500000000000 ,48
8:43:16.48046875000000000000 ,46
8:43:17.26953125000000000000 ,47
8:43:18.06445312500000000000 ,47
8:43:18.86914062500000000000 ,48
8:43:19.67968750000000000000 ,48
8:43:20.48046875000000000000 ,48
8:43:21.30078125000000000000 ,49
8:43:22.10937500000000000000 ,48
8:43:22.93554687500000000000 ,49
8:43:23.76953125000000000000 ,50
8:43:24.61523437500000000000 ,50
8:43:25.47070312500000000000 ,51
8:43:26.33007812500000000000 ,51
8:43:27.18554687500000000000 ,51
8:43:28.02929687500000000000 ,50
8:43:28.89062500000000000000 ,51
8:43:29.75585937500000000000 ,51
8:43:30.62500000000000000000 ,52
8:43:31.48437500000000000000 ,51
8:43:32.32031250000000000000 ,50
8:43:33.16406250000000000000 ,50
8:43:34.00976562500000000000 ,50
8:43:34.83007812500000000000 ,49
8:43:35.63085937500000000000 ,48
8:43:36.44921875000000000000 ,49
8:43:37.29492187500000000000 ,50
8:43:38.15039062500000000000 ,51
8:43:38.98046875000000000000 ,49
8:43:39.82031250000000000000 ,50
8:43:40.66015625000000000000 ,50
8:43:41.49414062500000000000 ,50
8:43:42.26562500000000000000 ,46
8:43:43.03515625000000000000 ,46
8:43:43.75585937500000000000 ,43
8:43:44.47070312500000000000 ,42
8:43:45.16406250000000000000 ,41
8:43:45.84960937500000000000 ,41
8:43:46.51953125000000000000 ,40
8:43:47.21484375000000000000 ,41
8:43:47.89453125000000000000 ,40
8:43:48.59570312500000000000 ,42
8:43:49.35546875000000000000 ,45
8:43:50.15429687500000000000 ,48
8:43:50.95507812500000000000 ,48
8:43:51.75585937500000000000 ,48
8:43:52.51562500000000000000 ,45
8:43:53.26562500000000000000 ,45
8:43:53.98437500000000000000 ,43
8:43:54.67968750000000000000 ,41
8:43:55.35937500000000000000 ,40
8:43:56.02929687500000000000 ,40
8:43:56.71093750000000000000 ,40
8:43:57.40429687500000000000 ,41
8:43:58.18554687500000000000 ,46
8:43:59.01562500000000000000 ,49
8:43:59.83007812500000000000 ,48
8:44:0.71093750000000000000 ,52
8:44:1.63476562500000000000 ,55
8:44:2.58984375000000000000 ,57
8:44:3.50976562500000000000 ,55
8:44:4.41015625000000000000 ,54
8:44:5.33593750000000000000 ,55
8:44:6.25585937500000000000 ,55
8:44:7.15039062500000000000 ,53
8:44:7.97070312500000000000 ,49
8:44:8.75976562500000000000 ,47
8:44:9.50000000000000000000 ,44
8:44:10.22070312500000000000 ,43
8:44:10.92578125000000000000 ,42
8:44:11.65039062500000000000 ,43
8:44:12.41015625000000000000 ,45
8:44:13.22460937500000000000 ,48
8:44:14.05078125000000000000 ,49
8:44:14.86914062500000000000 ,49
8:44:15.73046875000000000000 ,51
8:44:16.63085937500000000000 ,54
8:44:17.53906250000000000000 ,54
8:44:18.41992187500000000000 ,52
8:44:19.31054687500000000000 ,53
8:44:20.19921875000000000000 ,53
8:44:21.09570312500000000000 ,53
8:44:21.98437500000000000000 ,53
8:44:22.86523437500000000000 ,52
8:44:23.74414062500000000000 ,52
8:44:24.60546875000000000000 ,51
8:44:25.46484375000000000000 ,51
8:44:26.34960937500000000000 ,53
8:44:27.23437500000000000000 ,53
8:44:28.14453125000000000000 ,54
8:44:29.01953125000000000000 ,52
8:44:29.90429687500000000000 ,53
8:44:30.78515625000000000000 ,52
8:44:31.65429687500000000000 ,52
8:44:32.49414062500000000000 ,50
8:44:33.33984375000000000000 ,50
8:44:34.16992187500000000000 ,49
8:44:34.96484375000000000000 ,47
8:44:35.76562500000000000000 ,48
8:44:36.57031250000000000000 ,48
8:44:37.42968750000000000000 ,51
8:44:38.29492187500000000000 ,51
8:44:39.14453125000000000000 ,51
8:44:40.00000000000000000000 ,51
8:44:40.86523437500000000000 ,51
8:44:41.71484375000000000000 ,51
8:44:42.52929687500000000000 ,48
8:44:43.34570312500000000000 ,48
8:44:44.14453125000000000000 ,48
8:44:44.98046875000000000000 ,50
8:44:45.81054687500000000000 ,49
8:44:46.67578125000000000000 ,51
8:44:47.56445312500000000000 ,53
8:44:48.47070312500000000000 ,54
8:44:49.35937500000000000000 ,53
8:44:50.22070312500000000000 ,51
8:44:51.01953125000000000000 ,48
8:44:51.80468750000000000000 ,47
8:44:52.55468750000000000000 ,45
8:44:53.32031250000000000000 ,45
8:44:54.09570312500000000000 ,46
8:44:54.92578125000000000000 ,49
8:44:55.78515625000000000000 ,51
8:44:56.64453125000000000000 ,51
8:44:57.54492187500000000000 ,54
8:44:58.46484375000000000000 ,55
8:44:59.33593750000000000000 ,52
8:45:0.20507812500000000000 ,52
8:45:1.06445312500000000000 ,51
8:45:1.90039062500000000000 ,50
8:45:2.69531250000000000000 ,47
8:45:3.48437500000000000000 ,47
8:45:4.27539062500000000000 ,47
8:45:5.10937500000000000000 ,50
8:45:5.93554687500000000000 ,49
8:45:6.77539062500000000000 ,50
8:45:7.61914062500000000000 ,50
8:45:8.49023437500000000000 ,52
8:45:9.33984375000000000000 ,51
8:45:10.18554687500000000000 ,50
8:45:11.01953125000000000000 ,50
8:45:11.86523437500000000000 ,50
8:45:12.68554687500000000000 ,49
8:45:13.52929687500000000000 ,50
8:45:14.38476562500000000000 ,51
8:45:15.26953125000000000000 ,53
8:45:16.11914062500000000000 ,51
8:45:16.98046875000000000000 ,51
8:45:17.84960937500000000000 ,52
8:45:18.72460937500000000000 ,52
8:45:19.57031250000000000000 ,50
8:45:20.40429687500000000000 ,50
8:45:21.23437500000000000000 ,49
8:45:22.08007812500000000000 ,50
8:45:22.90429687500000000000 ,49
8:45:23.72070312500000000000 ,48
8:45:24.55468750000000000000 ,50
8:45:25.39062500000000000000 ,50
8:45:26.21484375000000000000 ,49
8:45:27.05078125000000000000 ,50
8:45:27.88476562500000000000 ,50
8:45:28.74023437500000000000 ,51
8:45:29.57031250000000000000 ,49
8:45:30.39062500000000000000 ,49
8:45:31.22070312500000000000 ,49
8:45:32.03906250000000000000 ,49
8:45:32.83007812500000000000 ,47
8:45:33.61914062500000000000 ,47
8:45:34.42968750000000000000 ,48
8:45:35.24023437500000000000 ,48
8:45:36.05078125000000000000 ,48
8:45:36.84960937500000000000 ,48
8:45:37.65429687500000000000 ,48
8:45:38.44921875000000000000 ,47
8:45:39.22070312500000000000 ,46
8:45:39.98437500000000000000 ,45
8:45:40.75976562500000000000 ,46
8:45:41.53906250000000000000 ,46
8:45:42.33007812500000000000 ,47
8:45:43.10937500000000000000 ,46
8:45:43.91992187500000000000 ,48
8:45:44.75000000000000000000 ,49
8:45:45.58007812500000000000 ,49
8:45:46.41992187500000000000 ,50
8:45:47.23046875000000000000 ,48
8:45:48.03906250000000000000 ,48
8:45:48.81054687500000000000 ,46
8:45:49.56054687500000000000 ,45
8:45:50.33593750000000000000 ,46
8:45:51.14062500000000000000 ,48
8:45:51.97070312500000000000 ,49
8:45:52.76953125000000000000 ,48
8:45:53.58984375000000000000 ,49
8:45:54.42578125000000000000 ,50
8:45:55.26953125000000000000 ,50
8:45:56.08984375000000000000 ,49
8:45:56.89453125000000000000 ,48
8:45:57.67968750000000000000 ,47
8:45:58.45507812500000000000 ,46
8:45:59.19531250000000000000 ,44
8:45:59.93554687500000000000 ,44
8:46:0.66406250000000000000 ,43
8:46:1.42968750000000000000 ,45
8:46:2.21484375000000000000 ,47
8:46:2.96484375000000000000 ,45
8:46:3.70507812500000000000 ,44
8:46:4.41406250000000000000 ,42
8:46:5.11523437500000000000 ,42
8:46:5.79492187500000000000 ,40
8:46:6.45507812500000000000 ,39
8:46:7.11523437500000000000 ,39
8:46:7.78906250000000000000 ,40
8:46:8.48437500000000000000 ,41
8:46:9.23437500000000000000 ,45
8:46:10.00000000000000000000 ,45
8:46:10.79492187500000000000 ,47
8:46:11.60546875000000000000 ,48
8:46:12.43554687500000000000 ,49
8:46:13.27539062500000000000 ,50
8:46:14.09960937500000000000 ,49
8:46:14.93554687500000000000 ,50
8:46:15.77929687500000000000 ,50
8:46:16.62500000000000000000 ,50
8:46:17.43945312500000000000 ,48
8:46:18.25976562500000000000 ,49
8:46:19.07031250000000000000 ,48
8:46:19.86914062500000000000 ,48
8:46:20.64453125000000000000 ,46
8:46:21.41015625000000000000 ,45
8:46:22.17578125000000000000 ,45
8:46:22.96484375000000000000 ,47
8:46:23.78515625000000000000 ,49
8:46:24.66992187500000000000 ,53
8:46:25.54492187500000000000 ,52
8:46:26.41992187500000000000 ,52
8:46:27.25585937500000000000 ,50
8:46:28.07421875000000000000 ,49
8:46:28.86523437500000000000 ,47
8:46:29.64062500000000000000 ,46
8:46:30.38476562500000000000 ,44
8:46:31.14062500000000000000 ,45
8:46:31.89062500000000000000 ,45
8:46:32.63476562500000000000 ,44
8:46:33.37500000000000000000 ,44
8:46:34.12500000000000000000 ,45
8:46:34.88476562500000000000 ,45
8:46:35.62500000000000000000 ,44
8:46:36.33984375000000000000 ,42
8:46:37.08984375000000000000 ,45
8:46:37.80078125000000000000 ,42
8:46:38.52929687500000000000 ,43
8:46:39.33007812500000000000 ,48
8:46:40.16015625000000000000 ,49
8:46:40.98046875000000000000 ,49
8:46:41.80468750000000000000 ,49
8:46:42.61914062500000000000 ,48
8:46:43.41406250000000000000 ,47
8:46:44.22460937500000000000 ,48
8:46:45.04492187500000000000 ,49
8:46:45.89453125000000000000 ,51
8:46:46.74414062500000000000 ,51
8:46:47.56054687500000000000 ,48
8:46:48.37500000000000000000 ,48
8:46:49.19921875000000000000 ,49
8:46:50.06054687500000000000 ,51
8:46:50.93945312500000000000 ,52
8:46:51.80078125000000000000 ,51
8:46:52.67578125000000000000 ,52
8:46:53.52929687500000000000 ,51
8:46:54.38085937500000000000 ,51
8:46:55.21484375000000000000 ,50
8:46:56.04492187500000000000 ,49
8:46:56.87500000000000000000 ,49
8:46:57.68945312500000000000 ,48
8:46:58.50976562500000000000 ,49
8:46:59.35937500000000000000 ,51
8:47:0.24414062500000000000 ,53
8:47:1.08984375000000000000 ,50
8:47:1.91406250000000000000 ,49
8:47:2.72070312500000000000 ,48
8:47:3.50976562500000000000 ,47
8:47:4.26953125000000000000 ,45
